queue	lemma	cltk_upos	corpus_occurrences_upper_bound	pilot_lemma_occurrences	pilot_document_count	contributing_form_count	ambiguous_form_count	dictionary_support	dictionary_sources	dictionary_entry_count	pos_assessment	also_in_structural_stage	top_forms
no_dictionary_match	oublicus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""oublicum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	paenito	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""paenitaret"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	palaestenus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""palæstini"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pannychio	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pannychio"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	panto	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pantote"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	peivesvus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""peivesvai"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	peperia	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""peperiam"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pessium	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pessiis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phaedeo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""phaeder"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pheldo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pheldas"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pherego	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pherezæis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pherezueus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pherezaeus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	philsophia	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""philsophia"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phreneo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""phrenitis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phuth	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""phuth"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pimus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pimum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	plendo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""plenda"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	plurificatio	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""plurificatio"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	polemona	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""polemona"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	poneriscenco	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""poneriscendensnola"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ppaeficio	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ppaefectus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pris	NUM	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pris"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prognosomus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prognososam"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	progredeus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""progredei"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prondus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prondus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prostaktikon	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prostaktikon"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prostoto	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prostatyn"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	protecteus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""protecteis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	provinscius	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""provinsciis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	provinsia	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""provinsias"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prumus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prumum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	prunuleus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""prunuleis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pseudomenus	NOUN	1	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""pseudomenus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pstremium	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pstremis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	queaxendeprico	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""queaxendepricatis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	quelendo	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""quelendines"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	quidimo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""quidecimvir"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	qunatuo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""qunatulum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	raio	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""raionibus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	recess	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""recess"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	retejaclor	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""retejaclari"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	rigita	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""rigitaeque"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	rio	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""riat"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	rsen	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""rsen"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sabataho	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sabatacha"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sacntus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sacntus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	saes	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""saes"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sago	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sagac"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	saidium	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""saidia"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	samentus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""samentum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	samo	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""samō"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sango	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sangis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sces	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sces"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	scupulosus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""scupulosius"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	scyllaea	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""scyllaeam"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sedusios	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sedusios"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	seiro	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""seirint"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	seisennus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""seisenna"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	semeber	NOUN	1	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""semeber"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	semrona	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""semron"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sennaa	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sennaab"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sephio	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sephion"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	setus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""setu"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sirabo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sirabaennd"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sirben	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sirbeni"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sirbena	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sirbenam"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sohar	PROPN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sohar"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sollerteus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sollertei"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	solliditudo	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""solliditudo"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	spencus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""spencu"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sporo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sporan"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ssirus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ssiros"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	staberium	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""staberii"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	stesum	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""stesen"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	stratonabianus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""stratonabian"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	suastanus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""suastanob"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sueba	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sueba"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	suffcio	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""suffciens"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	suffico	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sufficat"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sunvix	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sunvyky"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sutempustier	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sutempustier"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sya	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sya"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tabullarius	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tabullariis"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tal	NUM	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tal"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tastamentum	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tastamentum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tasurco	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tasurci"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	temetsus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""temetsi"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	temprus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tempribus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	testitra	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""testitra"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	thaho	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""thahas"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tiber	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tiber"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tibus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tibu"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ticpioao	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ticpioaoc"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tileo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tilerunt"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tins	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tinc"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tisceo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tisce"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tisco	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tiscoen"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tnascor	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tnata"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tolo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tonn"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	transquillis	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""transquillli"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	trat	X	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""trat"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	treo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""trōas"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	troucillum	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""troucillum"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tues	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tuei"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tuo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tup"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	typhoia	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""typhoia"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tyreo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tyriī"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tyrrhenicus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tyrrhenico"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	uac	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""uac"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ull	NUM	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ull"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ulpia	NOUN	1	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""ulpiam"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	uma	NUM	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""uma"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	umnio	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""umne"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	umutra	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""umutra"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	usl	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""usl"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	uusus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""uusus"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	uzo	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""uzal"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	verecinduus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""verecindia"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	verelaro	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""verelarerat"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	verucloetus	ADJ	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""verucloetius"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	vesum	VERB	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""veiwn"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	vidstus	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""vidsti"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	virfa	NOUN	1	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""virfa"",""corpus_occurrences"":1,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
